"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2017-Q1","T1-2017",25.237011,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2017-Q2","T2-2017",26.211912,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2017-Q4","T4-2017",25.973489,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2017-Q3","T3-2017",22.72178,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2018","2018",23.506402,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2018-Q2","T2-2018",21.001992,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2018-Q1","T1-2018",20.483809,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2018-Q4","T4-2018",27.628525,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2018-Q3","T3-2018",24.871343,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2019","2019",18.304988,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2019-Q1","T1-2019",21.466607,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2019-Q2","T2-2019",15.250324,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2019-Q4","T4-2019",19.204592,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2019-Q3","T3-2019",17.283473,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2020","2020",19.671491,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2020-Q2","T2-2020",13.743717,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2020-Q1","T1-2020",19.499626,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2020-Q3","T3-2020",22.397201,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","1","maschi","Y15-24","15-24 anni","2020-Q4","T4-2020",22.583443,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1977","1977",17.246314,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1977-Q1","T1-1977",17.607704,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1977-Q2","T2-1977",16.605389,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1977-Q4","T4-1977",18.272338,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1977-Q3","T3-1977",16.462116,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1978","1978",20.949726,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1978-Q2","T2-1978",20.311551,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1978-Q1","T1-1978",19.69298,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1978-Q4","T4-1978",23.099448,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1978-Q3","T3-1978",20.592564,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1979","1979",21.556426,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1979-Q1","T1-1979",21.952452,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1979-Q2","T2-1979",20.365003,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1979-Q4","T4-1979",22.553057,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1979-Q3","T3-1979",21.268702,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1980","1980",21.247207,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1980-Q2","T2-1980",20.134304,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1980-Q1","T1-1980",23.145798,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1980-Q4","T4-1980",21.933488,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1980-Q3","T3-1980",19.71767,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1981","1981",23.321463,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1981-Q1","T1-1981",23.138824,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1981-Q2","T2-1981",23.547038,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1981-Q4","T4-1981",24.941878,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1981-Q3","T3-1981",21.607002,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1982","1982",26.009775,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1982-Q2","T2-1982",24.660035,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1982-Q1","T1-1982",27.087287,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1982-Q4","T4-1982",27.556773,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1982-Q3","T3-1982",24.628689,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1983","1983",30.167409,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1983-Q1","T1-1983",28.69844,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1983-Q2","T2-1983",29.927561,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1983-Q4","T4-1983",32.140952,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1983-Q3","T3-1983",29.817074,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1984","1984",31.640628,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1984-Q2","T2-1984",31.415751,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1984-Q1","T1-1984",33.544363,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1984-Q4","T4-1984",31.627186,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1984-Q3","T3-1984",29.887176,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1985","1985",31.374846,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1985-Q1","T1-1985",31.872964,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1985-Q2","T2-1985",30.633776,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1985-Q4","T4-1985",32.660033,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1985-Q3","T3-1985",30.285398,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1986","1986",30.64612,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1986-Q2","T2-1986",29.631395,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1986-Q1","T1-1986",32.634855,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1986-Q4","T4-1986",33.235532,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1986-Q3","T3-1986",26.798506,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1987","1987",29.912941,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1987-Q1","T1-1987",30.264491,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1987-Q2","T2-1987",29.484023,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1987-Q4","T4-1987",31.117316,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1987-Q3","T3-1987",28.747879,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1988","1988",26.975397,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1988-Q2","T2-1988",26.793441,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1988-Q1","T1-1988",28.974717,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1988-Q4","T4-1988",27.665151,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1988-Q3","T3-1988",24.354575,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1989","1989",23.459012,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1989-Q1","T1-1989",24.441485,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1989-Q2","T2-1989",23.067816,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1989-Q4","T4-1989",23.332713,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1989-Q3","T3-1989",22.995199,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1990","1990",20.791624,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1990-Q2","T2-1990",21.441939,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1990-Q1","T1-1990",22.328909,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1990-Q4","T4-1990",20.679852,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1990-Q3","T3-1990",18.693288,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1991","1991",19.1835,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1991-Q1","T1-1991",18.472272,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1991-Q2","T2-1991",19.775276,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1991-Q4","T4-1991",20.384465,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1991-Q3","T3-1991",18.068181,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1992","1992",21.252911,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1992-Q2","T2-1992",22.141144,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1992-Q1","T1-1992",21.993452,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1992-Q4","T4-1992",19.08236,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1992-Q3","T3-1992",21.793869,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1993","1993",24.470065,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1993-Q1","T1-1993",23.295625,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1993-Q2","T2-1993",26.24196,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1993-Q4","T4-1993",24.480441,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1993-Q3","T3-1993",23.864328,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1994","1994",26.406145,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1994-Q2","T2-1994",26.883047,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1994-Q1","T1-1994",26.655279,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1994-Q4","T4-1994",27.425343,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1994-Q3","T3-1994",24.654656,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1995","1995",25.910966,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1995-Q1","T1-1995",27.104946,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1995-Q2","T2-1995",25.683714,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1995-Q4","T4-1995",26.122773,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1995-Q3","T3-1995",24.848477,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1996","1996",27.667332,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1996-Q2","T2-1996",28.186905,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1996-Q1","T1-1996",26.934251,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1996-Q4","T4-1996",28.573262,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1996-Q3","T3-1996",26.983593,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1997","1997",26.884717,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1997-Q1","T1-1997",27.00507,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1997-Q2","T2-1997",30.237869,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1997-Q4","T4-1997",23.840166,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1997-Q3","T3-1997",26.147231,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1998","1998",26.02896,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1998-Q2","T2-1998",29.407231,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1998-Q1","T1-1998",28.284782,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1998-Q4","T4-1998",22.560404,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1998-Q3","T3-1998",24.0614,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1999","1999",21.589072,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1999-Q1","T1-1999",23.176736,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1999-Q2","T2-1999",23.772645,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1999-Q4","T4-1999",21.151309,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","1999-Q3","T3-1999",18.148953,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2000","2000",19.392494,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2000-Q2","T2-2000",21.652395,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2000-Q1","T1-2000",20.598827,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2000-Q4","T4-2000",15.597156,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2000-Q3","T3-2000",19.601718,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2001","2001",13.512789,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2001-Q1","T1-2001",13.694291,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2001-Q2","T2-2001",15.945872,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2001-Q4","T4-2001",10.626139,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2001-Q3","T3-2001",13.683677,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2002","2002",14.217726,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2002-Q2","T2-2002",17.833303,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2002-Q1","T1-2002",11.407723,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2002-Q4","T4-2002",14.834585,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2002-Q3","T3-2002",12.746254,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2003","2003",15.258394,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2003-Q1","T1-2003",13.302427,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2003-Q2","T2-2003",16.60625,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2003-Q4","T4-2003",14.647373,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2003-Q3","T3-2003",16.26844,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2004","2004",15.250376,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2004-Q2","T2-2004",15.04615,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2004-Q1","T1-2004",12.998019,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2004-Q4","T4-2004",14.561055,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2004-Q3","T3-2004",18.243539,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2005","2005",18.236698,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2005-Q1","T1-2005",16.031932,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2005-Q2","T2-2005",15.661776,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2005-Q4","T4-2005",21.458695,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2005-Q3","T3-2005",19.525614,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2006","2006",15.745509,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2006-Q2","T2-2006",12.461343,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2006-Q1","T1-2006",17.791987,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2006-Q4","T4-2006",19.079351,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2006-Q3","T3-2006",13.441974,,
"ITC","Nord-ovest","UNEM_R","tasso di disoccupazione","2","femmine","Y15-24","15-24 anni","2007","2007",15.165792,,
